title,artist,listType,Gross,Tickets_Sold,rank_each_year,releaseYear,x,y,rank,listHighestRank
Chhapaak,FIP,Drama,604334.0,64222.0,114.0,2020.0,1358.8997049248624,197.43501623997037,7,13.31188230421223
Die Hard,20th Century Fox,Action,1036063.0,112983.0,90.0,2020.0,1345.2002240569661,385.5073529354167,13,13.850938510763473
Weathering With You,GKIDS,Drama,7798703.0,828767.0,45.0,2020.0,1300.3844141721474,159.29186499470262,17,15.869467995782145
Sonic The Hedgehog,Paramount Pictures,Adventure,146066470.0,15928731.0,3.0,2020.0,1300.4338569587349,117.29189409696447,25,18.799572350039462
The Wretched,IFC Midnight,Horror,1815440.0,192926.0,74.0,2020.0,1330.4948170777438,94.04670799912154,13,14.411838420543504
Midway,Lionsgate,Action,299520.0,32663.0,147.0,2020.0,1348.253605072297,96.98361946603978,5,12.609936472271364
Underwater,20th Century Fox,Thriller/Suspense,17291078.0,1885613.0,27.0,2020.0,1354.0274214517456,70.91196072631314,20,16.665701203894045
The Wolf of Snow Hollow,Orion Classics,Horror,185026.0,19662.0,166.0,2020.0,1378.1002565785025,77.65722639639446,5,12.128251634726105
The Big Ugly,Vertical Entertai...,Action,514107.0,56064.0,125.0,2020.0,1389.8677639878645,80.00792190424076,7,13.15018669397891
Saint Frances,Oscilloscope Pict...,Multiple Genres,127275.0,13879.0,189.0,2020.0,1392.7745615306949,89.57612591779497,3,11.754105378770538
Tulsa,Self Distributed,Drama,413522.0,43944.0,135.0,2020.0,1400.2220562580865,86.65468410158965,5,12.932465996383666
Jumanji: The Next Level,Sony Pictures,Adventure,124736710.0,13602694.0,4.0,2020.0,1414.825847380952,59.980588748183834,25,18.64171575385472
Spies in Disguise,20th Century Fox,Adventure,19714592.0,2149900.0,25.0,2020.0,1457.9313680245557,47.06106514845905,20,16.796869630177362
Infidel,Cloudburst Entert...,Thriller/Suspense,4051990.0,430604.0,57.0,2020.0,1484.3601207011568,70.0071112557745,15,15.214718676430588
Impractical Jokers: The Movie,truTV,Comedy,10466091.0,1112230.0,36.0,2020.0,1513.0723814840112,84.13531286593576,17,16.163651160697817
Elf,New Line,Comedy,905000.0,98691.0,93.0,2020.0,1520.1793410504117,109.1451334514887,9,13.715690222682063
Buddy Games,Paramount Pictures,Comedy,405904.0,44264.0,136.0,2020.0,1524.5630123257677,122.4411263121072,5,12.913871957422433
Queen & Slim,Universal,Drama,3089365.0,336899.0,64.0,2020.0,1543.7715028017342,116.87031904253593,15,14.943476126137455
Met Opera �?Agrippina,Fathom Events,Concert/Perfor...,1150000.0,122210.0,83.0,2020.0,1571.6808863819124,119.12116514444311,13,13.955272500339433
Portrait of a Lady on Fire,Neon,Drama,3759854.0,410016.0,59.0,2020.0,1593.138215702117,137.10957859433614,15,15.139890684824948
National Lampoon's Christma...,Warner Bros.,Comedy,4593728.0,500951.0,54.0,2020.0,1598.716285322072,166.58643628498788,15,15.34020245281617
IP Man: The Finale,Well Go USA,Action,1089355.0,115765.0,86.0,2020.0,1620.2251299005645,184.51322085161505,13,13.901096335937002
The New Mutants,20th Century Studios,Horror,23855569.0,2601479.0,20.0,2020.0,1635.6948411899346,213.66262963847618,20,16.987528249089717
Archenemy,RLJ Entertainment,Action,101360.0,10771.0,197.0,2020.0,1614.1152904294756,221.62020395335247,3,11.52643381499502
The Rescue,Greenwich,Documentary,787460.0,75717.0,132.0,2021.0,1743.805826642839,245.47988764287516,5,13.576567854741091
The Little Things,Warner Bros.,Thriller/Suspense,15342746.0,1673146.0,55.0,2021.0,1749.5201123571248,226.31359069287697,15,16.54615334700963
Julia,Sony Pictures Cla...,Documentary,389890.0,37489.0,156.0,2021.0,1753.798955969101,245.85051719998785,5,12.873619927039835
The Marksman,Open Road,Action,15566093.0,1697501.0,53.0,2021.0,1749.198845151155,265.3143035855454,15,16.56060558104356
The Unholy,Sony Pictures,Horror,15532137.0,1493475.0,54.0,2021.0,1727.7559076924745,286.29525764257323,15,16.558421790294407
Monster Hunter,Sony Pictures,Action,10144067.0,1106223.0,66.0,2021.0,1697.8907119895114,289.1360472552908,15,16.13239956052692
Ghost in the Shell,Palm Pictures,Action,373169.0,40694.0,158.0,2021.0,1686.6628732897652,272.5850461335314,5,12.829786679124712
Wolf,Focus Features,Drama,147595.0,14192.0,196.0,2021.0,1682.6835888266974,265.64492400477985,3,11.902227315235974
Encanto,Walt Disney,Adventure,91386126.0,9711596.0,15.0,2021.0,1660.6664976911402,258.9930296934906,20,18.330604230591735
The Alpinist,Roadside Attractions,Documentary,844743.0,81225.0,128.0,2021.0,1673.2849038091385,235.12305216854804,7,13.646787718066914
Flag Day,United Artists,Drama,424667.0,46310.0,153.0,2021.0,1680.1986246179554,225.3148686171593,5,12.959060611375184
Earwig and the Witch,GKIDS,Adventure,173704.0,16702.0,191.0,2021.0,1686.8390793201174,220.85343820208692,3,12.065107980173607
God's Not Dead: We the Peop...,Pinnacle Peak,Drama,1170387.0,112537.0,119.0,2021.0,1692.2033107694606,212.4139464544829,7,13.972845021312626
Peter Rabbit 2: The Runaway,Sony Pictures,Adventure,40501717.0,4416763.0,32.0,2021.0,1711.8123742245646,198.57614928825336,17,17.51685492623985
Bergman Island,IFC Films,Drama,145191.0,15833.0,198.0,2021.0,1722.5235059114405,215.4661362031803,3,11.885805395980704
Lamb,A24,Drama,2676410.0,257347.0,99.0,2021.0,1736.7278912738568,206.00696419419947,9,14.799986902246097
PAW Patrol: The Movie,Paramount Pictures,Adventure,40127371.0,3858401.0,33.0,2021.0,1760.8882928767828,196.40097677044503,17,17.507569228011366
Drive My Car,Janus Films,Drama,328721.0,31607.0,167.0,2021.0,1767.427308301936,217.4067206818044,5,12.702964645655365
A Journal for Jordan,Sony Pictures,Drama,3905919.0,425945.0,87.0,2021.0,1776.7586485475954,232.79912430241328,13,15.178003652876551
Dear Evan Hansen,Universal,Musical,15002646.0,1636057.0,56.0,2021.0,1778.8451616576322,260.72127434573275,15,16.523737143509834
Reminiscence,Warner Bros.,Thriller/Suspense,3900193.0,425321.0,88.0,2021.0,1767.641797434316,286.38222970752156,13,15.176536597054913
Promising Young Woman,Focus Features,Black Comedy,5252785.0,572823.0,82.0,2021.0,1749.0130706622506,304.51977471371606,13,15.474268970105529
In the Earth,Neon,Horror,1113722.0,107088.0,120.0,2021.0,1729.3614735658268,308.2365921103381,7,13.923218117159326
After We Fell,Vertical Entertai...,Drama,2170750.0,208725.0,107.0,2021.0,1713.37991298163,307.46865897936755,9,14.590583287922891
Dream Horse,Bleecker Street,Drama,2913328.0,280127.0,95.0,2021.0,1696.2774857651643,313.0817671473525,9,14.884806628298318
Nobody,Universal,Thriller/Suspense,27568035.0,3006329.0,40.0,2021.0,1671.0921603243755,306.62426124789295,17,17.13216750733697
Doctor,Hamsini,Action,220000.0,21153.0,184.0,2021.0,1679.896834797512,288.6665969392446,3,12.301382825334498
Respect,United Artists,Drama,24278399.0,2647589.0,44.0,2021.0,1641.1860122017852,290.449518453348,17,17.005097582937015
A Mouthful of Air,Sony Pictures,Drama,269435.0,25907.0,175.0,2021.0,1640.7258971254169,270.4548118009237,3,12.504082452856789
House of Gucci,United Artists,Drama,49023527.0,4713800.0,26.0,2021.0,1620.667039736527,259.2012683477629,20,17.707810883700347
The Night House,Searchlight Pictures,Horror,7100581.0,774327.0,75.0,2021.0,1640.5301182946869,232.8486952249658,13,15.775687169649487
Pig,Neon,Drama,3186667.0,306410.0,91.0,2021.0,1661.0226160612704,224.8451000773732,9,14.974486100961979
The Truffle Hunters,Sony Pictures Cla...,Documentary,521202.0,50115.0,143.0,2021.0,1673.284991842189,218.08979547968528,5,13.163892961524006
The War with Grandpa,101 Studios,Comedy,2416285.0,263498.0,102.0,2021.0,1678.061588065887,204.92985138726021,9,14.697741794655846
City of Lies,Saban Films,Drama,572493.0,62431.0,141.0,2021.0,1689.845425687458,197.37067346182107,5,13.257755787261544
Joe Bell,Roadside Attractions,Drama,1405488.0,153270.0,115.0,2021.0,1691.679804086487,185.51170825025324,7,14.155895131405403
Final Account,Focus Features,Documentary,308976.0,29709.0,169.0,2021.0,1701.7629438615336,179.005534852866,5,12.641018882960507
Space Jam: A New Legacy,Warner Bros.,Comedy,70592228.0,7698171.0,18.0,2021.0,1720.6728924045906,162.65274163277851,20,18.07243061141784
The Conjuring: The Devil Ma...,Warner Bros.,Horror,65631050.0,7157148.0,19.0,2021.0,1760.5406318114678,159.4026101607734,20,17.999559465102973
Courageous,Sony Pictures,Drama,495002.0,53980.0,145.0,2021.0,1775.1753923918952,179.67139854966268,5,13.112317081946705
Four Good Days,Vertical Entertai...,Drama,837849.0,80562.0,129.0,2021.0,1783.4887662406936,188.32517317407442,7,13.638593172297096
Nomadland,Searchlight Pictures,Drama,2180000.0,237732.0,106.0,2021.0,1785.6999160204582,204.17164964840293,9,14.594835434765272
Godzilla vs. Kong,Warner Bros.,Action,100916094.0,11005027.0,13.0,2021.0,1808.128460048991,222.5553492967373,20,18.429799977064214
Half Brothers,Focus Features,Comedy,225830.0,21714.0,182.0,2021.0,1791.664066259052,238.61535356603375,3,12.32753778281135
Halloween Kills,Universal,Horror,92002155.0,10032950.0,14.0,2021.0,1813.816032441671,262.1489285777018,20,18.337322558652023
The Courier,Roadside Attractions,Thriller/Suspense,6613432.0,721203.0,78.0,2021.0,1793.5771888688878,288.21402421988984,13,15.704613290396438
The Lost Leonardo,Sony Pictures Cla...,Documentary,445740.0,42859.0,151.0,2021.0,1779.7323524684045,299.717089248127,5,13.007491101373907
Escape From Mogadishu,Well Go USA,Action,342598.0,32942.0,162.0,2021.0,1770.7498200001396,304.11187143346547,5,12.7443130271435
The Girl Who Believes In Mi...,Atlas Distribution,Drama,3163362.0,304169.0,92.0,2021.0,1766.7541348186198,317.52956497334714,9,14.967145944047646
Blithe Spirit,IFC Films,Comedy,282499.0,27163.0,172.0,2021.0,1754.9003716842933,319.3972639735292,3,12.55143028973936
The Card Counter,Focus Features,Thriller/Suspense,2652315.0,255030.0,100.0,2021.0,1744.9783791978246,326.14663913708745,9,14.790943401514852
Groundhog Day,Sony Pictures,Romantic Comedy,200989.0,21918.0,189.0,2021.0,1738.157430564179,316.2737135454925,3,12.211005459175512
Finding You,Roadside Attractions,Drama,2753985.0,264806.0,98.0,2021.0,1727.097912917954,324.07566699473085,9,14.828559511632811
Benedetta,IFC Films,Drama,336050.0,32312.0,163.0,2021.0,1713.3427955917866,321.4686097756872,5,12.725015237398113
The Reckoning,RLJ Entertainment,Horror,143532.0,13801.0,200.0,2021.0,1705.3614363830097,320.92280286800485,3,11.874313285837465
Werewolves Within,IFC Films,Horror,575783.0,55363.0,140.0,2021.0,1699.7658009653396,326.6402204907183,5,13.26348613258404
Shiva Baby,Utopia,Comedy,159294.0,15316.0,194.0,2021.0,1692.1056524700145,324.33324735919484,3,11.978506830405376
Stillwater,Focus Features,Drama,14465535.0,1577485.0,58.0,2021.0,1679.7564735288129,337.42896343271224,15,16.487279481536273
The Green Knight,A24,Adventure,17173321.0,1872772.0,49.0,2021.0,1648.253411865444,331.811392264141,17,16.658867632924302
Once I Was Engaged,Purdie Distribution,Comedy,254775.0,24497.0,178.0,2021.0,1651.8679951709412,312.1407342291992,3,12.448136081696894
No Time to Die,United Artists,Action,160772007.0,17532388.0,7.0,2021.0,1612.3136648425643,316.66759538451316,22,18.89549781373355
Mortal Kombat,Warner Bros.,Action,42326031.0,4615707.0,31.0,2021.0,1592.4334719951153,283.11498099534475,17,17.560912844812606
Tenet,Warner Bros.,Action,459940.0,50157.0,149.0,2021.0,1595.761120096272,261.36810172233487,5,13.038851325175314
A Rescue of Little Eggs,Lionsgate,Comedy,927154.0,89149.0,126.0,2021.0,1595.52034336772,249.37051752521467,7,13.739874958042723
Limbo,Focus Features,Drama,224405.0,21577.0,183.0,2021.0,1603.7219929442417,243.64924631822393,3,12.321207734022375
Rita Moreno: Just a Girl Wh...,Roadside Attractions,Documentary,264626.0,25444.0,176.0,2021.0,1608.3209623992566,239.79574402137226,3,12.486072787362477
Clifford the Big Red Dog,Paramount Pictures,Adventure,48947356.0,5337771.0,27.0,2021.0,1611.5705442951964,217.02646169843598,20,17.706255911181664
Belfast,Focus Features,Drama,6885925.0,662108.0,77.0,2021.0,1642.9997038780873,206.96624659570625,13,15.744990031157045
F9: The Fast Saga,Universal,Action,173005945.0,18866515.0,5.0,2021.0,1661.8362495965778,173.96345057180528,25,18.96883651603347
Willy's Wonderland,Screen Media Films,Horror,418286.0,40219.0,154.0,2021.0,1691.8328629032812,173.51268441501557,5,12.943920688067902
Supernova,Bleecker Street,Drama,234220.0,22521.0,180.0,2021.0,1698.6745891451455,169.3665076180876,3,12.364016123596128
Shang-Chi and the Legend of...,Walt Disney,Action,224543292.0,24486728.0,2.0,2021.0,1688.212627595097,131.48655469087691,25,19.229579083972318
Judas and the Black Messiah,Warner Bros.,Drama,5478009.0,526732.0,80.0,2021.0,1726.1879341256958,130.11684891697203,13,15.516252271739189
Crisis,Quiver,Thriller/Suspense,409363.0,44641.0,155.0,2021.0,1737.4735178470112,144.13953054600358,5,12.92235757196492
Free Guy,20th Century Studios,Action,121626598.0,13263533.0,10.0,2021.0,1758.8108257026224,117.4382470555647,22,18.616466237130275
I'm Your Man,Bleecker Street,Comedy,275158.0,26457.0,174.0,2021.0,1771.3187199944562,139.08432245930283,3,12.525100757115206
Cruella,Walt Disney,Comedy,86103234.0,9389666.0,17.0,2021.0,1794.8999807701246,138.92249445950688,20,18.271057529668173
Sing 2,Universal,Adventure,90247305.0,9590574.0,16.0,2021.0,1807.8846939761024,176.75630503891458,20,18.318064293235555
Dune,Warner Bros.,Action,107215864.0,11393821.0,12.0,2021.0,1840.802408468635,199.48127088241176,20,18.490354780726893
The Last Duel,20th Century Studios,Drama,10853945.0,1043648.0,63.0,2021.0,1841.0342453790909,234.48050304037417,15,16.20003916633634
DC League of Super Pets,Warner Bros.,Adventure,93657117.0,10213426.0,21.0,2022.0,1853.4975835453836,267.18623956705454,20,18.35515097969562
The Godfather,Paramount Pictures,Drama,1414662.0,150336.0,151.0,2022.0,1831.76781637252,279.54816573627033,5,14.162401191267719
The Phantom of the Open,Sony Pictures Cla...,Comedy,748805.0,71656.0,173.0,2022.0,1824.367055465299,282.58604953822044,3,13.526233881473653
The Bob's Burgers Movie,20th Century Studios,Comedy,31933830.0,3482424.0,45.0,2022.0,1820.1508958317036,302.1365993500298,17,17.279176507387938
Mr. Malcolm's List,Bleecker Street,Romantic Comedy,1885720.0,180451.0,138.0,2022.0,1798.4174725819903,305.5510266590854,5,14.449820268799725
Umma,Sony Pictures,Horror,2121025.0,202969.0,132.0,2022.0,1788.4178980322818,305.4587833676226,5,14.56741002037033
ET: The Extra-Terrestrial,Universal,Drama,4301665.0,469101.0,109.0,2022.0,1784.697572063422,318.9554190478737,9,15.27451271501994
Runway 34,Yash Raj Films,Thriller/Suspense,549624.0,52595.0,181.0,2022.0,1775.0971108931767,326.1548041131839,3,13.216989687059122
A Journal for Jordan,Sony Pictures,Drama,2639255.0,287814.0,121.0,2022.0,1768.2660258596102,333.45797310097157,7,14.786007238327745
Nightmare Alley,Searchlight Pictures,Thriller/Suspense,3757964.0,399358.0,115.0,2022.0,1755.191305062863,338.4631380420209,7,15.139387879346065
Encanto,Walt Disney,Adventure,4707496.0,500265.0,105.0,2022.0,1739.985092513627,343.44019539626726,9,15.364666689805171
EO,Janus Films,Drama,440046.0,42109.0,188.0,2022.0,1731.081209725248,335.3952671000792,3,12.994634545884495
The Whale,A24,Drama,5855410.0,560326.0,95.0,2022.0,1720.3483042688651,340.7622718945943,9,15.582876578181404
Hansan: Rising Dragon,Well Go USA,Action,865888.0,82860.0,167.0,2022.0,1710.3144083306806,330.999027951023,5,13.671510848926653
Spoiler Alert,Focus Features,Drama,1384003.0,150927.0,153.0,2022.0,1701.9041167718226,336.40892590708467,5,14.14049058278746
Glass Onion: A Knives Out M...,Netflix,Drama,15000000.0,1435406.0,59.0,2022.0,1702.5815021107628,356.89734986387737,15,16.523560759066484
Halloween Ends,Universal,Horror,64079860.0,6987989.0,30.0,2022.0,1670.6475066561884,371.22284930742967,20,17.975640675952953
The King's Daughter,Gravitas Ventures,Adventure,1747263.0,190541.0,142.0,2022.0,1653.294947513082,353.2259414845564,5,14.373561121574967
Fire of Love,Neon,Documentary,1064080.0,101825.0,157.0,2022.0,1643.2949663147451,353.24533305254374,5,13.877621134027178
Bones and All,United Artists,Thriller/Suspense,7834907.0,749752.0,87.0,2022.0,1625.405567291209,351.2529970927452,13,15.874099563886878
American Underdog: The Kurt...,Lionsgate,Drama,14301214.0,1368537.0,63.0,2022.0,1597.4147662902096,350.535320757302,15,16.475854986731644
Gigi & Nate,Roadside Attractions,Drama,2280814.0,218259.0,128.0,2022.0,1587.1474792772767,331.0781159890405,7,14.640042954758885
Black Adam,Warner Bros.,Action,168054237.0,18326525.0,11.0,2022.0,1568.6227434089255,311.43545422929355,20,18.939797324551858
Radhe Shyam,Great India Films,Drama,1800000.0,172248.0,141.0,2022.0,1570.6988561008366,286.52180824781414,5,14.403297222866392
Marcel the Shell with Shoes On,A24,Comedy,6333703.0,606095.0,94.0,2022.0,1568.6207332919855,272.6769028457779,9,15.661395615180288
The Northman,Focus Features,Action,34233110.0,3275895.0,42.0,2022.0,1571.6526127939183,246.8542827872757,17,17.348703862353506
Twenty One Pilots: Cinema E...,Trafalgar Releasing,Concert/Perfor...,875000.0,83732.0,166.0,2022.0,1591.7784412329675,237.9688435948686,5,13.681979165339751
Paws of Fury: The Legend of...,Paramount Pictures,Adventure,17811382.0,1704438.0,58.0,2022.0,1576.616086161447,215.24156490143372,15,16.695348249111063
The Chosen Season 3: Episod...,Fathom Events,Drama,14612089.0,1398286.0,61.0,2022.0,1590.8387865208324,188.8272734196026,15,16.497359757762965
The Worst Person in the World,Neon,Comedy,3034775.0,290409.0,118.0,2022.0,1612.80452089178,190.05467455410525,7,14.925647844636984
Man of God,Fathom Events,Drama,920561.0,88091.0,165.0,2022.0,1623.669434239201,195.14914782943305,5,13.73273854579205
2000 Mules,D'Souza Media,Documentary,1465512.0,140240.0,149.0,2022.0,1633.1311857740975,191.91259752210198,5,14.197715227431187
Parallel Mothers,Sony Pictures Cla...,Drama,2197526.0,210290.0,130.0,2022.0,1630.4529037273837,180.21529846299217,7,14.602842740098325
Beast,Universal,Thriller/Suspense,31846530.0,3047514.0,46.0,2022.0,1623.2777015991264,157.31297381201728,17,17.276438985852497
Sing 2,Universal,Adventure,86307835.0,9171927.0,24.0,2022.0,1643.5086126926367,126.33378343643629,20,18.273430939881695
The Roundup,Capelight Pictures,Action,613026.0,58662.0,177.0,2022.0,1664.4114869741488,116.73848006596927,3,13.326162628374513
Three Thousand Years of Lon...,United Artists,Drama,8286741.0,903679.0,85.0,2022.0,1665.801226319895,100.7989498172171,13,15.930167325571803
Mack & Rita,Gravitas Ventures,Comedy,2535459.0,242627.0,124.0,2022.0,1685.7640684435075,99.58037099427716,7,14.745885243705873
Acharya,Self Distributed,Action,1412000.0,135119.0,152.0,2022.0,1697.2971746813312,102.8951048458971,5,14.160517697035324
Facing Nolan,Utopia,Documentary,405797.0,38832.0,193.0,2022.0,1703.4567155421814,108.00000997562435,3,12.913608313542188
Jugjugg Jeeyo,Moviegoers Entert...,Comedy,1540000.0,147368.0,144.0,2022.0,1710.6273438689097,111.54713407831954,5,14.247292974389811
King Richard,Warner Bros.,Drama,408056.0,43364.0,192.0,2022.0,1713.3150289408757,119.08214230352621,3,12.919159698869667
The Kashmir Files,Zee Studios,Thriller/Suspense,1485000.0,142105.0,148.0,2022.0,1720.5162226026118,113.03376698194297,5,14.210925330218936
Watcher,IFC Midnight,Thriller/Suspense,1961207.0,187675.0,137.0,2022.0,1730.5085886053778,112.6430987508742,5,14.489070657996166
Drishyam 2,Yash Raj Films,Drama,3004180.0,287481.0,119.0,2022.0,1734.6599843949298,101.3840618027827,7,14.91551521017755
The King's Man,20th Century Studios,Action,20917649.0,2281095.0,53.0,2022.0,1746.200008595504,82.65366294290348,15,16.856103810348703
Brahmastra Part 1: Shiva,Fox Star India,Adventure,7839108.0,750153.0,86.0,2022.0,1774.0099314453787,85.91068475492824,13,15.874635610343462
Alice,Roadside Attractions,Thriller/Suspense,373037.0,35697.0,198.0,2022.0,1777.993915396692,101.40674463722343,3,12.82943288941684
2022 Oscar Shorts,ShortsHD,Multiple Genres,1801646.0,172406.0,140.0,2022.0,1783.7121401882443,107.00155519999285,5,14.40421124946123
Honk for Jesus. Save Your S...,Focus Features,Comedy,2561270.0,245097.0,123.0,2022.0,1794.6562494899274,111.92359457334385,7,14.756013787191923
Armageddon Time,Focus Features,Drama,1860050.0,177995.0,139.0,2022.0,1805.7836477536462,116.41592224177896,5,14.436113927048508
Marry Me,Universal,Romantic Comedy,22438180.0,2384503.0,51.0,2022.0,1825.1665121646201,121.34588849174379,15,16.926274530160228
The 355,Universal,Thriller/Suspense,14570455.0,1394301.0,62.0,2022.0,1831.2727367048365,150.7178823271044,15,16.494506406235605
See How They Run,Searchlight Pictures,Comedy,9586237.0,917343.0,77.0,2022.0,1852.7262808501882,168.71080992667646,13,16.075838981951275
Elf,New Line,Comedy,2568160.0,280061.0,122.0,2022.0,1863.8131284472038,185.35658447640984,7,14.758700247147045
Downton Abbey: A New Era,Focus Features,Drama,44141550.0,4224072.0,38.0,2022.0,1877.3631596845898,205.16558882962917,17,17.602912073717786
Official Competition,IFC Films,Comedy,593926.0,56835.0,178.0,2022.0,1859.1279386173453,213.38000984566693,3,13.294510011459579
Avatar: The Way of Water,20th Century Studios,Action,425527069.0,40720293.0,3.0,2022.0,1892.3111676154556,244.41551951617657,25,19.868839120875503
House of Gucci,United Artists,Drama,4786047.0,457994.0,103.0,2022.0,1880.9717963949704,276.4688915747297,9,15.381215367711473
Carnal Knowledge,Avco Embassy,Drama,28630731.0,3122217.0,47.0,2022.0,1870.2721272989988,300.1652432187425,17,17.169991209406398
Family Camp,Roadside Attractions,Comedy,3973263.0,380216.0,113.0,2022.0,1847.2310436040123,293.4489598595756,7,15.195098229434416
Memory,Open Road,Action,7329043.0,701343.0,89.0,2022.0,1845.858486582029,317.60009758987815,13,15.807355505994064
Babylon,Paramount Pictures,Drama,9082897.0,869177.0,81.0,2022.0,1824.1257954543623,331.8721029272317,13,16.02190375255437
Devotion,Sony Pictures,Action,19837942.0,1898368.0,55.0,2022.0,1797.1730305663496,339.45817337849314,15,16.80310692460198
Tyson's Run,Collide Distribution,Drama,391167.0,37432.0,196.0,2022.0,1781.541620979378,330.53298238197476,3,12.876889857756426
Jeepers Creepers: Reborn,Fathom Events,Horror,2033057.0,194550.0,135.0,2022.0,1777.2669536516,341.3941748929742,5,14.525051129600621
Fantastic Beasts: The Secre...,Warner Bros.,Adventure,95850844.0,10452655.0,20.0,2022.0,1765.463996966272,363.4325553571614,20,18.378303832842303
The Black Phone,Universal,Horror,90123230.0,8624233.0,23.0,2022.0,1728.9939165878845,379.8622004292246,20,18.316688513986797
Licorice Pizza,United Artists,Drama,10935116.0,1046422.0,72.0,2022.0,1697.6518007236746,390.1904032329289,13,16.20748982017574
The Menu,Searchlight Pictures,Black Comedy,36158946.0,3943178.0,41.0,2022.0,1673.588561932089,408.10577481319854,17,17.403434944833343
Don't Worry Darling,Warner Bros.,Thriller/Suspense,45309403.0,4335828.0,37.0,2022.0,1642.2436277220768,394.9340209675636,17,17.62902514065716
Whitney Houston I Wanna Dan...,Sony Pictures,Drama,13256913.0,1268604.0,65.0,2022.0,1615.4578114536607,377.4263070438485,15,16.400029710188736
Dog,United Artists,Comedy,61778069.0,5911776.0,31.0,2022.0,1583.5162571699168,379.35946765245114,17,17.939058988896303
Yashoda,Cinegalaxy,Thriller/Suspense,395000.0,37799.0,195.0,2022.0,1581.7693337356263,359.435907264942,3,12.886641043883259
The Cursed,LD Entertainment,Horror,4588389.0,500369.0,107.0,2022.0,1573.4164577572678,350.8202550615298,9,15.339039540036538
The Matrix Resurrections,Warner Bros.,Action,9552171.0,914083.0,78.0,2022.0,1553.776395119927,340.90723636885457,13,16.072279016464332
Inu-Oh,GKIDS,Musical,351558.0,33641.0,200.0,2022.0,1550.2686679705823,325.296475649218,3,12.770129983733057
RRR: Rise  Roar  Revolt,Sarigama Cinemas,Action,13930910.0,1333101.0,64.0,2022.0,1534.1239373397354,317.33735051781076,15,16.449620670255463
K.G.F: Chapter 2,Viva Entertainment,Action,6604562.0,632015.0,93.0,2022.0,1544.3206470194746,295.6111655856347,9,15.703271180340792
Dragon Ball Super: Super Hero,Crunchyroll,Action,32132374.0,3074868.0,44.0,2022.0,1542.7968434912939,269.6558574039254,17,17.28537461569522
