Movie,Distributor,Genre,Gross,Tickets Sold,rank,releaseYear,radius,x,y
Jersey Boys,Warner Bros.,Musical,47047013.0,5758508.0,72.0,2014.0,13,-16.59793264183308,367.76126166988814
Divergent,Lionsgate,Adventure,150947895.0,18475874.0,18.0,2014.0,20,-54.23167891166091,354.20762224358566
The Quiet Ones,Lionsgate,Horror,8509867.0,1041599.0,148.0,2014.0,5,-91.68299507624343,329.2596981307365
22 Jump Street,Sony Pictures,Comedy,191719337.0,23466259.0,13.0,2014.0,20,-107.32822573033602,287.06696465943554
God's Not Dead,Pure Flix Enterta...,Drama,60755732.0,7436442.0,51.0,2014.0,15,-115.749752565097,247.96353916023662
Dallas Buyers Club,Focus Features,Drama,10997442.0,1346076.0,138.0,2014.0,5,-107.84076729865563,203.6640137445483
Hubble 3D,Warner Bros.,Documentary,5754866.0,704389.0,157.0,2014.0,5,-88.81125424245789,157.4268248935379
The Grand Budapest Hotel,Fox Searchlight,Comedy,58850714.0,7203269.0,54.0,2014.0,15,-52.55317530002074,130.7744007748204
The Homesman,Roadside Attractions,Western,2272797.0,278188.0,199.0,2014.0,3,-17.14408442422376,103.00397975983486
Dumb and Dumber To,Universal,Comedy,84863720.0,10387236.0,36.0,2014.0,17,27.80202060108896,100.8022433874325
The Nut Job,Open Road,Adventure,64251538.0,7864325.0,48.0,2014.0,17,67.8016765580796,100.96814493167503
12 Years a Slave,Fox Searchlight,Drama,18199907.0,2227650.0,118.0,2014.0,7,105.83958415036432,118.77594058416406
Top Five,Paramount Pictures,Comedy,23740325.0,2905792.0,106.0,2014.0,9,121.82300524438091,159.77021152695977
Big Eyes,Weinstein Co.,Drama,9924025.0,1214690.0,145.0,2014.0,5,160.9077397537611,185.87353561281645
Ouija,Universal,Horror,50856010.0,6224725.0,64.0,2014.0,15,167.87077368271065,230.331562542768
Nebraska,Paramount Pictures,Drama,10651616.0,1303747.0,141.0,2014.0,5,187.28897447068314,270.9263094708865
Under the Skin,A24,Thriller/Suspense,2614251.0,319981.0,191.0,2014.0,3,177.6323791549807,319.9849495550628
A Walk Among the Tombstones,Universal,Action,26017685.0,3184539.0,99.0,2014.0,9,147.22066398119838,355.81967545311784
Think Like a Man Too,Sony Pictures,Romantic Comedy,65028687.0,7959447.0,47.0,2014.0,17,118.78163998599969,386.72634001273207
Lucy,Universal,Action,126573960.0,15492528.0,22.0,2014.0,20,85.43272902322622,408.81366981053714
Step Up All In,Lionsgate,Drama,14904384.0,1824282.0,129.0,2014.0,7,44.684628822187776,418.9917015459039
The Hundred-Foot Journey,Walt Disney,Comedy,54235441.0,6638364.0,59.0,2014.0,15,2.731626487440881,417.00534933626886
The Hobbit: The Battle of t...,Warner Bros.,Adventure,220602017.0,27001470.0,8.0,2014.0,22,-34.86423168607635,403.3469655300941
Horrible Bosses 2,Warner Bros.,Black Comedy,53063469.0,6494916.0,61.0,2014.0,15,-72.49797795590418,389.7933261037916
Philomena,Weinstein Co.,Drama,18123668.0,2218319.0,119.0,2014.0,7,-110.6619638421671,372.2573578877756
The Other Woman,20th Century Fox,Comedy,83911193.0,10270647.0,39.0,2014.0,17,-135.71418287035684,338.54702828743484
X-Men: Days of Future Past,20th Century Fox,Action,233921534.0,28631766.0,7.0,2014.0,22,-145.27848041996532,299.7073036181925
Veronica Mars,Warner Bros.,Drama,3322127.0,406625.0,178.0,2014.0,3,-159.80880748353667,257.11775565832744
Jack Ryan: Shadow Recruit,Paramount Pictures,Action,50577412.0,6190625.0,66.0,2014.0,15,-151.8998222170953,212.81823024263915
Rosewater,Open Road,Drama,3128941.0,382979.0,180.0,2014.0,3,-143.4949843545343,168.61010089402203
RoboCop,Sony Pictures,Action,58607007.0,7173440.0,55.0,2014.0,15,-123.22605996155846,128.433357572147
Lone Survivor,Universal,Action,124768916.0,15271593.0,24.0,2014.0,20,-87.27027464071631,110.90676343747518
The Equalizer,Sony Pictures,Action,101364626.0,12406930.0,29.0,2014.0,20,-57.845684506592136,83.81075828101712
Magic in the Moonlight,Sony Pictures Cla...,Romantic Comedy,10534510.0,1289413.0,142.0,2014.0,5,-24.53656375353592,53.553486846561555
Hercules,Paramount Pictures,Adventure,72688614.0,8897015.0,43.0,2014.0,17,19.73374528278287,61.62440611445362
Love is Strange,Sony Pictures Cla...,Drama,2262203.0,276891.0,201.0,2014.0,3,64.39303903892912,56.09742853152113
A Haunted House 2,Open Road,Comedy,17329487.0,2121112.0,123.0,2014.0,7,107.50834485890792,74.80759699815184
Get on Up,Universal,Drama,30569935.0,3741730.0,90.0,2014.0,13,142.4253118196871,98.1486642029704
The Drop,Fox Searchlight,Drama,10724389.0,1312654.0,140.0,2014.0,5,166.47308883458757,136.1842320394261
Teenage Mutant Ninja Turtles,Paramount Pictures,Adventure,191204754.0,23403274.0,14.0,2014.0,20,200.87448424598009,165.19360972577127
The Identical,Freestyle Releasing,Drama,2827666.0,346103.0,185.0,2014.0,3,207.83751817492964,209.65163665572283
Into the Woods,Walt Disney,Musical,90871655.0,11122601.0,34.0,2014.0,17,227.25571896290214,250.2463835838413
The Wind Rises,Walt Disney,Drama,5201879.0,636704.0,163.0,2014.0,5,231.06528525679371,295.08484034422105
The Fault in Our Stars,20th Century Fox,Drama,124872350.0,15284253.0,23.0,2014.0,20,218.7116540343777,338.3559368824479
Heaven is for Real,Sony Pictures,Drama,91386097.0,11185568.0,33.0,2014.0,17,188.33822746509216,364.38390181327225
Obvious Child,A24,Romantic Comedy,3122616.0,382205.0,181.0,2014.0,3,161.59716045612151,400.57665433669524
American Hustle,Sony Pictures,Black Comedy,62194684.0,7612568.0,50.0,2014.0,17,124.6677908902708,426.290885094562
2014 Oscar Shorts,ShortsHD,Multiple Genres,2357890.0,288603.0,196.0,2014.0,3,88.9593123473477,453.67527042908426
The Interview,Sony Pictures,Comedy,3552778.0,434856.0,175.0,2014.0,3,40.45185283399995,465.8007135781378
Annie,Sony Pictures,Musical,56951920.0,6970859.0,56.0,2014.0,15,-3.577492650524686,456.5046533263768
The Amazing Spider-Man 2,Sony Pictures,Action,202853933.0,24829122.0,11.0,2014.0,20,-41.17335082404192,442.84626952020204
The Judge,Warner Bros.,Drama,47063106.0,5760478.0,71.0,2014.0,13,-78.80709709386971,429.29263009389956
Kill the Messenger,Focus Features,Thriller/Suspense,2450846.0,299981.0,194.0,2014.0,3,-122.31228912207052,417.79053173797456
Maleficent,Walt Disney,Adventure,241407328.0,29548020.0,6.0,2014.0,22,-151.19011966728843,383.27863664364975
Calvary,Fox Searchlight,Black Comedy,3600006.0,440637.0,173.0,2014.0,3,-179.62251310576386,348.39885735306734
Left Behind,Freestyle Releasing,Thriller/Suspense,14019924.0,1716024.0,133.0,2014.0,5,-190.27819662542754,299.54748676094613
Edge of Tomorrow,Warner Bros.,Action,100206256.0,12265147.0,31.0,2014.0,17,-204.8085236889989,256.95793880108107
Moms' Night Out,Sony Pictures,Adventure,10429707.0,1276585.0,144.0,2014.0,5,-196.89953842255753,212.65841338539278
The Wolf of Wall Street,Paramount Pictures,Black Comedy,53775227.0,6582035.0,60.0,2014.0,15,-188.49470055999652,168.45028403677566
300: Rise of an Empire,Warner Bros.,Action,106580051.0,13045293.0,26.0,2014.0,20,-170.58977715086147,132.68139087927062
Ride Along,Universal,Comedy,134202565.0,16426262.0,20.0,2014.0,20,-149.78134958638626,98.51987243681862
Transcendence,Warner Bros.,Thriller/Suspense,23022309.0,2817908.0,109.0,2014.0,9,-113.20711234057904,77.87222923263164
Before I Go to Sleep,Clarius Entertain...,Thriller/Suspense,3242457.0,396873.0,179.0,2014.0,3,-79.98034718765444,44.630958536817445
Big Hero 6,Walt Disney,Adventure,211207036.0,25851534.0,9.0,2014.0,22,-46.671226434598225,14.373687102361885
Captain Phillips,Sony Pictures,Drama,2301683.0,281723.0,198.0,2014.0,3,-2.0030500689550195,8.918962529315763
Planes: Fire and Rescue,Walt Disney,Adventure,59157732.0,7240848.0,53.0,2014.0,15,42.28286541732533,16.9038037639325
The Maze Runner,20th Century Fox,Action,102104191.0,12497452.0,28.0,2014.0,20,82.2265493138994,14.781984551424188
The Hunger Games: Catching ...,Lionsgate,Adventure,17528348.0,2145452.0,121.0,2014.0,7,120.22025944152864,32.683883633300496
The Best of Me,Relativity,Drama,26739759.0,3272920.0,97.0,2014.0,9,155.93645370963998,58.3812272120156
Son of God,20th Century Fox,Drama,59700064.0,7307229.0,52.0,2014.0,15,181.85679843113448,91.42870411296661
As Above So Below,Universal,Horror,21222315.0,2597590.0,110.0,2014.0,9,211.13421235571948,121.54237266876561
Exodus: Gods and Kings,20th Century Fox,Drama,55727340.0,6820971.0,58.0,2014.0,15,238.96884707482172,152.9944490716702
Vampire Academy,Weinstein Co.,Comedy,7791979.0,953730.0,151.0,2014.0,5,255.58530453987763,194.81422120533907
How to Train Your Dragon 2,20th Century Fox,Adventure,177002924.0,21664984.0,16.0,2014.0,20,265.55197354625983,238.69662666489904
Boyhood,IFC Films,Drama,24299768.0,2974267.0,104.0,2014.0,9,275.4140070694339,279.5223574579637
Nightcrawler,Open Road,Thriller/Suspense,31983186.0,3914710.0,86.0,2014.0,13,267.95575660752695,320.8548446810606
Bears,Walt Disney,Documentary,17780194.0,2176278.0,120.0,2014.0,7,254.3448471521253,360.58824553974443
Ida,Music Box Films,Drama,3704612.0,453440.0,172.0,2014.0,3,221.78785390064778,394.48577038188074
No Good Deed,Sony Pictures,Thriller/Suspense,52543632.0,6431289.0,62.0,2014.0,15,195.04678689167713,430.67852290530374
The Hunger Games: Mockingja...,Lionsgate,Thriller/Suspense,323734502.0,39624786.0,2.0,2014.0,25,158.68182212041995,447.3395353951023
Sex Tape,Sony Pictures,Comedy,38543473.0,4717683.0,82.0,2014.0,13,129.01901391312126,474.1745462812006
Tammy,Warner Bros.,Comedy,84525432.0,10345830.0,37.0,2014.0,17,96.86995200336041,497.97450044759273
Kirk Cameron's Saving Chris...,Samuel Goldwyn Films,Multiple Genres,2778297.0,340060.0,187.0,2014.0,3,54.71564936506377,513.7229851073591
A Million Ways to Die in Th...,Universal,Western,42720965.0,5229004.0,78.0,2014.0,13,11.722006847872404,500.43589727352753
Labor Day,Paramount Pictures,Drama,13371528.0,1636661.0,135.0,2014.0,5,-32.30733863665223,491.13983702176654
Sabotage,Open Road,Action,10508518.0,1286232.0,143.0,2014.0,5,-79.38225501455221,474.2889543145098
Unbroken,Universal,Drama,62266245.0,7621327.0,49.0,2014.0,17,-122.88744704275302,462.78685595858474
Non-Stop,Universal,Action,91742160.0,11229150.0,32.0,2014.0,17,-158.48955389804573,444.55254797982343
Jerusalem,National Geograph...,Documentary,6304112.0,771617.0,154.0,2014.0,5,-187.36738444326363,410.0406528854986
The Imitation Game,Weinstein Co.,Drama,30472090.0,3729753.0,91.0,2014.0,9,-218.49126946912074,374.82270602743733
Godzilla,Warner Bros.,Action,200676069.0,24562554.0,12.0,2014.0,20,-221.89140284895993,332.9605621143587
Paranormal Activity: The Ma...,Paramount Pictures,Horror,14118761.0,1728122.0,132.0,2014.0,5,-239.64419919159738,291.61037200576504
Tyler Perry's A Madea Chris...,Lionsgate,Comedy,2316077.0,283485.0,197.0,2014.0,3,-247.3208460099128,242.2031954660472
Addicted,Lionsgate,Drama,17390770.0,2128613.0,122.0,2014.0,7,-240.7213832587079,195.66883083736167
Cesar Chavez,Lionsgate,Drama,5571497.0,681945.0,159.0,2014.0,5,-229.5459595494496,150.0167782557028
The Fluffy Movie,Open Road,Concert/Perfor...,2827393.0,346070.0,186.0,2014.0,3,-206.54475021769568,105.62145902859467
Brick Mansions,Relativity,Action,20396829.0,2496551.0,111.0,2014.0,7,-178.51942872634166,67.89108193922209
Fading Gigolo,Alchemy,Comedy,3747833.0,458731.0,171.0,2014.0,3,-140.81283275451065,39.83377237082087
Winter's Tale,Warner Bros.,Drama,12600231.0,1542255.0,137.0,2014.0,5,-107.28250847539772,2.7431084007928916
Wild,Fox Searchlight,Drama,19742647.0,2416480.0,113.0,2014.0,7,-67.41399652188584,-22.146683776175564
Noah,Paramount Pictures,Drama,101200044.0,12386786.0,30.0,2014.0,20,-26.001606482011848,-29.14768021849335
The Pyramid,20th Century Fox,Horror,2695735.0,329955.0,189.0,2014.0,3,18.351504003732053,-36.7504159260788
The Book of Life,20th Century Fox,Adventure,49322356.0,6037008.0,68.0,2014.0,15,59.7395216695448,-19.085988573504608
Guardians of the Galaxy,Walt Disney,Action,333055258.0,40765637.0,1.0,2014.0,25,99.68320556611886,-21.20780778601295
The Book Thief,20th Century Fox,Drama,2396662.0,293349.0,195.0,2014.0,3,142.8537972572206,-8.507413577950842
Tyler Perry's The Single Mo...,Lionsgate,Comedy,15995891.0,1957881.0,126.0,2014.0,7,179.3388560985821,21.120959332865368
Wish I Was Here,Focus Features,Comedy,3591299.0,439571.0,174.0,2014.0,3,210.2551961675662,56.521240641619556
The Hobbit: The Desolation ...,Warner Bros.,Adventure,29307213.0,3587174.0,93.0,2014.0,9,242.51582830567256,90.70093657428956
The Monuments Men,Sony Pictures,Drama,78031620.0,9550993.0,41.0,2014.0,17,267.21423382454213,124.67134671054599
What If,CBS Films,Romantic Comedy,3493000.0,427539.0,176.0,2014.0,3,292.94789919984385,161.58717619265298
The Legend of Hercules,Lionsgate,Adventure,18848538.0,2307042.0,115.0,2014.0,7,300.7149957576998,207.9409485424946
Rio 2,20th Century Fox,Adventure,131538435.0,16100175.0,21.0,2014.0,20,305.00911510227166,249.7208544669288
Foxcatcher,Sony Pictures Cla...,Drama,7942789.0,972189.0,150.0,2014.0,5,320.7621042799437,291.8734739818314
Anchorman 2: The Legend Con...,Paramount Pictures,Comedy,18639235.0,2281424.0,116.0,2014.0,7,306.82754770070136,336.7603109492531
Gone Girl,20th Century Fox,Thriller/Suspense,166197583.0,20342421.0,17.0,2014.0,20,293.21663824529975,376.49371180793696
I  Frankenstein,Lionsgate,Action,19075290.0,2334796.0,114.0,2014.0,7,266.5179321656546,408.9156040055358
Need for Speed,Walt Disney,Action,43568507.0,5332742.0,75.0,2014.0,13,235.5796132082905,437.3201884962902
Dear White People,Lionsgate/Roadsid...,Comedy,4376622.0,535694.0,168.0,2014.0,5,208.83854619931986,473.5129410197132
August: Osage County,Weinstein Co.,Black Comedy,37257126.0,4560235.0,83.0,2014.0,13,166.38753560460898,488.4431687302253
The Theory of Everything,Focus Features,Drama,24772350.0,3032111.0,102.0,2014.0,9,134.76509867456372,516.0841072563555
Whiplash,Sony Pictures Cla...,Drama,5901617.0,722352.0,156.0,2014.0,5,96.21430593488905,542.9697238411142
America: Imagine a World Wi...,Lionsgate,Documentary,14444502.0,1767992.0,131.0,2014.0,5,50.64953333312444,563.557377853883
3 Days to Kill,Relativity,Thriller/Suspense,30697999.0,3757405.0,88.0,2014.0,13,12.044650740661194,540.4345960138421
My Old Lady,Cohen Media Group,Comedy,4001608.0,489792.0,170.0,2014.0,5,-32.94988716952662,541.135708165121
The Expendables 3,Lionsgate,Action,39322544.0,4813040.0,80.0,2014.0,13,-71.94043253327295,518.669347261814
Earth to Echo,Relativity,Adventure,38934842.0,4765586.0,81.0,2014.0,13,-110.21929246779686,507.06207014299315
Fury,Sony Pictures,Drama,85244339.0,10433823.0,35.0,2014.0,17,-147.99938882387445,493.9218905656246
Grudge Match,Warner Bros.,Comedy,4971780.0,608541.0,164.0,2014.0,5,-189.68880474854947,476.9810346291776
Million Dollar Arm,Walt Disney,Drama,36447959.0,4461194.0,84.0,2014.0,13,-218.56663529376738,442.4691395348528
Kick,UTV Communications,Action,2472695.0,302655.0,193.0,2014.0,3,-249.69355073339372,409.9712144439435
Bang Bang,FIP,Action,2581138.0,315928.0,192.0,2014.0,3,-263.700701948685,361.9733007931194
Gravity,Warner Bros.,Thriller/Suspense,18471038.0,2260836.0,117.0,2014.0,7,-278.87682608612516,317.4908856589902
Endless Love,Universal,Drama,23438250.0,2868818.0,107.0,2014.0,9,-283.09518256929294,273.6935630401255
The Lunchbox,Sony Pictures Cla...,Drama,4231500.0,517931.0,169.0,2014.0,5,-295.35495840632456,228.32068682067327
Interstellar,Paramount Pictures,Adventure,182802094.0,22374797.0,15.0,2014.0,20,-281.4754281193761,185.51462838248392
The Purge: Anarchy,Universal,Thriller/Suspense,71562550.0,8759186.0,44.0,2014.0,17,-274.37943875408,146.14907319869917
The Railway Man,Weinstein Co.,Drama,4438438.0,543260.0,167.0,2014.0,5,-256.53859288333956,104.83679634766511
Dolphin Tale 2,Warner Bros.,Drama,42024533.0,5143761.0,79.0,2014.0,13,-230.95448376727245,67.81716154750575
A Most Wanted Man,Roadside Attractions,Thriller/Suspense,17237855.0,2109896.0,124.0,2014.0,7,-206.32906381847053,33.793806446264654
Cantinflas,Lionsgate,Drama,6382924.0,781263.0,153.0,2014.0,5,-172.5048921587878,1.1606115132472041
47 Ronin,Universal,Action,5674795.0,694589.0,158.0,2014.0,5,-138.97456787967488,-35.9300524567808
Her,Warner Bros.,Drama,25568251.0,3129528.0,100.0,2014.0,9,-96.20561395609718,-55.41893596207393
Legends of Oz: Dorothy's Re...,Clarius Entertain...,Adventure,8462347.0,1035782.0,149.0,2014.0,5,-50.610111751336134,-66.82289048213539
Belle,Fox Searchlight,Drama,10726630.0,1312929.0,139.0,2014.0,5,-2.962793758957389,-81.979838992081
Snowpiercer,RADiUS-TWC,Thriller/Suspense,4563029.0,558510.0,166.0,2014.0,5,46.86418449605909,-77.82385078539477
Meet the Mormons,Purdie Distribution,Documentary,6028558.0,737889.0,155.0,2014.0,5,95.44800077972891,-66.00806493278992
That Awkward Moment,FilmDistrict,Romantic Comedy,26068955.0,3190814.0,98.0,2014.0,9,141.25371443449947,-55.48016881926526
The November Man,Relativity,Thriller/Suspense,25018119.0,3062193.0,101.0,2014.0,9,180.81441261611414,-36.22007641597736
Journey to the South Pacific,MacGillivray Free...,Documentary,5238809.0,641225.0,162.0,2014.0,5,217.29947145747565,-6.591703505161149
Ghostbusters,Sony Pictures,Comedy,19864003.0,2431334.0,112.0,2014.0,7,248.21581152645973,28.80857780359301
Oculus,Relativity,Horror,27695246.0,3389870.0,95.0,2014.0,9,276.38278105646657,62.61126745243112
Sin City: A Dame to Kill For,Weinstein Co.,Action,13757804.0,1683941.0,134.0,2014.0,5,304.8529744847543,100.00709724875841
Blended,Warner Bros.,Romantic Comedy,46290741.0,5665941.0,73.0,2014.0,13,330.58663986005604,136.92292673086538
The Trip to Italy,IFC Films,Comedy,2873758.0,351745.0,183.0,2014.0,3,339.2796964385683,181.07528530119305
Walking with Dinosaurs,20th Century Fox,Adventure,4731936.0,579184.0,165.0,2014.0,5,345.7692924828687,230.65234797317675
About Last Night,Sony Pictures,Romantic Comedy,48637684.0,5953204.0,69.0,2014.0,15,361.5222816605407,272.80496748807934
Night at the Museum: Secret...,20th Century Fox,Adventure,69354582.0,8488932.0,45.0,2014.0,17,360.60322039687117,312.7944076741287
Dracula Untold,Universal,Action,55991880.0,6853351.0,57.0,2014.0,15,346.5980391251932,350.2624593655023
The Raid 2,Sony Pictures Cla...,Action,2625803.0,321395.0,190.0,2014.0,3,334.80182808345364,393.68882699000824
Saving Mr. Banks,Walt Disney,Drama,24341481.0,2979373.0,103.0,2014.0,9,305.08252188827646,430.0998533320012
St. Vincent,Weinstein Co.,Comedy,43478246.0,5321694.0,76.0,2014.0,13,271.37984570831526,455.16236753765656
The Gambler,Paramount Pictures,Drama,27606266.0,3378979.0,96.0,2014.0,9,251.89109987095028,492.3670552219604
Neighbors,Universal,Comedy,150086800.0,18370477.0,19.0,2014.0,20,218.2536110932004,517.5169925723148
Island of Lemurs: Madagascar,Warner Bros.,Documentary,8860004.0,1084455.0,147.0,2014.0,5,177.2796989184272,536.1217909075285
Let's Be Cops,20th Century Fox,Comedy,82390774.0,10084550.0,40.0,2014.0,17,138.3669537188833,558.7226373747601
The Skeleton Twins,Lionsgate/Roadsid...,Drama,5284309.0,646794.0,161.0,2014.0,5,107.68087733577994,591.6371435416518
The Boxtrolls,Focus Features,Adventure,50618671.0,6195675.0,65.0,2014.0,15,65.0942528297853,606.1760366627052
The Admiral: Roaring Currents,CJ Entertainment,Action,2830989.0,346510.0,184.0,2014.0,3,20.192096097377476,603.2101774653927
Birdman or (The Unexpected ...,Fox Searchlight,Black Comedy,24273045.0,2970996.0,105.0,2014.0,9,-24.026159153502125,587.2807737550193
Muppets Most Wanted,Walt Disney,Adventure,51178893.0,6264246.0,63.0,2014.0,15,-63.82769502540742,573.8704142431554
If I Stay,Warner Bros.,Drama,50474843.0,6178071.0,67.0,2014.0,15,-96.24569841886066,550.4381062906285
